0.9994316567206593		دلقما		IRO1DLGM0001		29247915161590165
0.9995291731556264		حسير		IRO3RSKZ0001		13281937213456378
0.9995621571607958		فسديد		IRO7LSDP0001		20966291817819448
0.9996010319972338		وثخوز		IRO7CKHP0001		40043919653526083
0.9996167577707404		بالاس		IRO3BLSZ0001		8646067353086740
0.9996218646275367		حبندر		IRO7BNDP0001		63704201144621295
0.9996320824135394		ثنام		IRO7CNAP0001		831325835570803
0.9996668887408394		خمحور		IRO1TMKH0001		7457232989848872
0.9996725605762934		فسا		IRO7PFSP0001		318005355896147
0.9996879875195008		داراب		IRO7PDRP0001		27299841173245405
0.9996919285274184		ثاباد		IRO1ABAD0001		59612098290740355
0.9996978934937244		گكيش		IRO7TRKP0001		44665761767777759
0.9997345367666578		غبهار		IRO7GKHP0001		71666521540545716
0.9997397527651268		ورازي		IRO7RZIP0001		60079434631497942
0.9997463136197875		لازما		IRO7AZMP0001		50368344235826302
0.9997691384246006		پلاست		IRO7PLSP0001		52593789542874668
0.9998346998148638		وحافظ		IRO7HFZP0001		5128151910501174
0.9998457028236384		ثرود		IRO3ZNDZ0001		18883380772506226
0.9998619737750173		لخزر		IRO1KHAZ0001		65414507129586385
0.9998639270649068		بشهاب		IRO1LAPS0001		69454539056549106
0.9998762631470406		ولراز		IRO7RAZP0001		12901875871456398
0.9998832764305933		افرا		IRO3AFRZ0001		52792903131341205
0.9998875845123577		حرهشا		IRO7RAHP0001		30443839313522574
0.999938642778255		فافزا		IRO7FAFP0001		66021783818850713
0.9999695056871893		تابا		IRO7TABP0001		51459202425114449
1.0		تايرا		IRO1TRIR0001		19298748452450329
1.0		تكنو		IRO1TKNO0001		3654864906585643
1.0		ثامان		IRO1SGOS0001		66456062140680461
1.0		خپويش		IRO1SZPO0001		4758266259250794
1.0		ساربيل		IRO1SADB0001		34890845654517313
1.0		كدما		IRO1DMVN0001		3623921205367364
1.0		كساوه		IRO1SINA0001		25001509088465005
1.0		وسالت		IRO7SALP0001		23175320865252772
1.0002030869212022		خعمرا		IRO7TONP0001		6433335428452486
1.0002617629736275		غيوان		IRO7KIVP0001		50652985928800943
1.0003128049848602		شسم		IRO7TSAP0001		59800986739603675
1.0006800664953908		فنورد		IRO1NGFO0001		56324206651661881
1.0011370814908402		قپيرا		IRO1GPSH0001		67030488744129337
1.0022025045623308		غگيلا		IRO3PEGZ0001		57300230097485720
1.0026581605528975		سهگمت		IRO1SHGN0001		41284516796232939
1.004174864436873		شصدف		IRO3SDFZ0001		204092872752957
1.0049923195084485		ساروم		IRO1SURO0001		15949743338644220
1.0067198370948582		سدبير		IRO3DBRZ0001		64341992373049080
1.0074200913242009		وجامي		IRO7JMIP0001		57600064931636077
1.0081168169025574		وسين		IRO7VSNP0001		56591881518499520
1.0093002657218777		كابگن		IRO7ABGP0001		10654052153538617
1.0094756790903348		حتوكا		IRO1HTOK0001		22260326095996531
1.0100084578517057		بكاب		IRO1JOSH0001		70219663893822560
1.0110829216183737		سفارود		IRO7SFAP0001		4686607974846832
1.0111052353252248		كترام		IRO1TKSM0001		24085906177899789
1.0123413258110014		رانفور		IRO1INFO0001		40505767672724777
1.0133457479826196		ستران		IRO1STEH0001		30829203706095076
1.013768115942029		سصوفي		IRO1SSOF0001		13227300125161435
1.0137851809304996		كپشير		IRO1PSIR0001		57639364758870873
1.0145608266791921		وتوشه		IRO1TSHE0001		54676885047867737
